S1_ActualPosition,X1_OutputCurrent,S1_OutputCurrent,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputPower,Y1_OutputVoltage,Z1_ActualPosition,X1_OutputVoltage,Y1_DCBusVoltage,S1_CurrentFeedback,tool_condition,Y1_CurrentFeedback,X1_CurrentFeedback,Y1_OutputPower,S1_CommandPosition,S1_DCBusVoltage,Y1_ActualAcceleration,S1_OutputPower,S1_ActualAcceleration,S1_ActualVelocity,Y1_ActualVelocity,X1_ActualAcceleration,Z1_ActualVelocity,X1_ActualVelocity,successful_part,experiment_id,time_step
-0.8786595877855483,1.4856640342689564,1.9031961249672982,3.3069097491186414,-1.489926038210045,-0.43008093328627856,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.3417510148309677,-1.2466832667607395,-0.011156743306782896,0.062255900831031157,-0.3399651728417074,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.240655591227857,0.01510622557938623,-1.2972901003866109,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,0
-0.8786595877855483,1.4856640342689564,1.9031961249672982,3.3069097491186414,-1.489926038210045,-0.43008093328627856,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.3417510148309677,-1.2466832667607395,-0.011156743306782896,0.062255900831031157,-0.3399651728417074,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.240655591227857,0.01510622557938623,-1.2972901003866109,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,1
0.8699132580730113,-0.964845950565002,0.20195769065655542,0.5933277443269727,-1.489926038210045,-0.42959036548213386,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.1905366037742298,-1.2466832667607395,-0.15016375477211458,0.40647625760143224,-0.3390932039124075,0.8696515945407947,-1.21350191927403,-0.016862030569620316,-1.2406653597367223,0.021236219964360654,-1.2973193346737453,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,2
-0.8786595877855483,1.4856640342689564,1.9031961249672982,3.3069097491186414,-1.489926038210045,-0.4302041107916861,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.2797926160013067,-1.2466832667607395,-0.2904827825030765,0.07503987556665816,-0.33936815638801815,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.2407271208212944,-0.0011643446232852573,-1.297299845148989,0.07861718597492712,-0.010060010754791435,0.04686453532478497,0.054519393978835526,1,2,3
-0.8786595877855483,1.4856640342689564,1.9031961249672982,3.3069097491186414,-1.489926038210045,-0.4302041107916861,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.2797926160013067,-1.2466832667607395,-0.2904827825030765,0.07503987556665816,-0.33936815638801815,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.2407271208212944,-0.0011643446232852573,-1.297299845148989,0.07861718597492712,-0.010060010754791435,0.04686453532478497,0.054519393978835526,1,2,4
0.8699132580730113,-0.964845950565002,0.20195769065655542,0.5933277443269727,-1.489926038210045,-0.43008093328627856,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.1824640529701913,-1.2466832667607395,-0.00808795949903761,-0.4505235302313409,-0.3393670110911478,0.8696515945407947,-1.21350191927403,-0.016862030569620316,-1.240636713783484,-0.007294339008259685,-1.2973290794361234,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,5
-0.8786595877855483,0.8730365380604668,1.6905413206784554,2.8546460816533634,-1.489926038210045,-0.4305024145765208,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.316608476175453,-1.2466832667607395,-0.15327701370750835,-0.021550155769190314,-0.33921788694049093,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.240655591227857,-0.007294339008259685,-1.2973290794361234,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,6
-0.8786595877855483,0.8730365380604668,1.6905413206784554,2.8546460816533634,-1.489926038210045,-0.4305024145765208,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.316608476175453,-1.2466832667607395,-0.15327701370750835,-0.021550155769190314,-0.33921788694049093,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.240655591227857,-0.007294339008259685,-1.2973290794361234,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,7
0.8699132580730113,-0.964845950565002,-0.010697113632287427,0.1410640768616945,-1.489926038210045,-0.42915977976757896,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.156145202684722,-1.2466832667607395,-0.04364582405399928,-0.03883219568957495,-0.33936815638801815,0.8696515945407947,-1.21350191927403,-0.016862030569620316,-1.2406421723216159,-0.007294339008259685,-1.2972901003866109,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,8
-0.8786595877855483,0.8730365380604668,1.6905413206784554,2.8546460816533634,-1.489926038210045,-0.4303685259836865,-0.7365324865466789,1.6269421927202152,-0.9107770236230658,-1.1452951550620238,-1.2851803028560598,-1.2466832667607395,-0.011156743306782896,-0.008766181033563301,-0.33936815638801815,-0.8788823021170024,-1.21350191927403,-0.016862030569620316,-1.2407381516171025,-0.0011643446232852573,-1.2973290794361234,0.07861718597492712,-0.010060010754791435,0.04974187019993216,0.054519393978835526,1,2,9
