S1_ActualPosition,X1_OutputCurrent,S1_OutputCurrent,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputPower,Y1_OutputVoltage,Z1_ActualPosition,X1_OutputVoltage,Y1_DCBusVoltage,S1_CurrentFeedback,tool_condition,Y1_CurrentFeedback,X1_CurrentFeedback,Y1_OutputPower,S1_CommandPosition,S1_DCBusVoltage,Y1_ActualAcceleration,S1_OutputPower,S1_ActualAcceleration,S1_ActualVelocity,Y1_ActualVelocity,X1_ActualAcceleration,Z1_ActualVelocity,X1_ActualVelocity,successful_part,experiment_id,time_step
-1.5560727968348693,0.26040904185197716,0.20195769065655542,0.1410640768616945,-0.4219436869486095,-0.44009580003028,0.42606550679190663,-0.6883886217485335,-0.30900642150172714,0.4141761698985045,0.5852449835524044,-1.2466832667607395,-0.523977202657609,-0.31794897741743117,-0.13589520176331985,-1.5562804218875774,0.47853414456377674,0.28228133701466335,0.510625392773457,-1.5658780177411193,0.7802542595960503,-0.35776629661752585,-0.12361252261545921,0.04974187019993216,0.04721925084089087,1,12,0
-1.5476051317217527,0.26040904185197716,-0.22335191792113027,0.1410640768616945,-0.12423179257042177,-0.45027133308568257,0.2571410120333088,-0.6883886217485335,-0.2175028415727221,0.31313462928370256,0.8007524577425297,-1.2466832667607395,-0.7886042121660792,-0.0677145089811767,-0.13183386534366523,-1.5478129453904452,0.9595618534852479,-0.1363282316815547,1.0223633426439709,-0.21108404595554783,0.7802542595960503,-0.3788816264203865,0.04671624517554246,0.04974187019993216,0.054519393978835526,1,12,1
-1.5476051317217527,0.26040904185197716,0.20195769065655542,0.1410640768616945,-0.4408460294488118,-0.43672180749085704,0.4061920368203069,-0.6883886217485335,-0.5759815723534123,1.1233733983646617,1.0252394100239104,-1.2466832667607395,-1.2266842195036307,-0.668324581282764,-0.011212173679921918,-1.5478129453904452,0.6367669435511027,-0.19653919704196965,0.6584608005138278,0.1762794290098575,0.7802542595960503,-0.37184318315276627,-0.12361252261545921,0.04974187019993216,0.04721925084089087,1,12,2
-1.5391374666086362,0.8730365380604668,0.20195769065655542,0.1410640768616945,-0.49991584976194436,-0.4395066902218093,0.485685916706706,-0.6883886217485335,-0.3703676456894129,1.2186956064918333,1.0791162785714419,-1.2466832667607395,-1.3956897045678638,-0.39607326746848515,0.0021902365049384204,-1.5393454688933133,0.7928899718852643,-0.19653919704196965,0.8290401171373323,-2.172356185616249,0.7763563546447706,-0.35776629661752585,-0.3507175463367948,0.04974187019993216,0.043569179271918536,1,12,3
-1.5391374666086362,0.26040904185197716,-0.010697113632287427,-0.31119959060358365,-0.4148553085110336,-0.4478613384146662,0.5850532665647048,-0.6883886217485335,-0.4145046665963446,1.7334355303785602,0.5672860273698936,-1.2466832667607395,-1.6314078811048205,-0.39607326746848515,0.04727107076310515,-1.5393454688933133,0.8203169903764008,-0.016862030569620316,0.8745279349036001,1.016545148694916,0.7841521645473302,-0.3479124760428575,-0.18084298859323578,0.04974187019993216,0.04721925084089087,1,12,4
-1.5306698014955198,0.26040904185197716,-0.010697113632287427,0.1410640768616945,-0.49282747132436844,-0.4431484599469008,0.5154961216641055,-0.6883886217485335,-0.5329210641515276,1.3140178146190051,0.8187114139250401,-1.2466832667607395,-1.6847780342829994,-0.6446505539945657,0.00828224113442042,-1.530877992396181,0.716938228371348,0.04287106998634688,0.7721803449294973,-0.5094321769263778,0.7802542595960503,-0.3366509668146652,-0.010060010754791435,0.04974187019993216,0.050869322409863194,1,12,5
-1.5306698014955198,0.26040904185197716,-0.010697113632287427,0.1410640768616945,-0.5093670210120455,-0.4363469194309212,0.44593897676350647,-0.6883886217485335,0.03547764411335038,1.3902755811207423,0.2889222065409818,-1.2466832667607395,-1.6314078811048205,0.2282108321213002,-0.025020717506747777,-1.530877992396181,0.4722048326042837,0.04287106998634688,0.48788148389032304,0.5796200169999302,0.7841521645473302,-0.3366509668146652,0.04671624517554246,0.04974187019993216,0.054519393978835526,1,12,6
-1.5222021363824032,0.26040904185197716,-0.010697113632287427,0.1410640768616945,-0.4668367503865902,-0.4399886891560126,0.43600224177770663,-0.6883886217485335,-0.41019861577615613,1.1043089567392272,0.8007524577425297,-1.2466832667607395,-1.4846399598648286,-0.5475870421129533,-0.04654580053091745,-1.5224105158990489,0.710608916411855,0.10260417054231406,0.7494364360463633,1.4469490097675888,0.7841521645473302,-0.33946634412171334,-0.06683626668512532,0.04974187019993216,0.050869322409863194,1,12,7
-1.5222021363824032,0.26040904185197716,-0.010697113632287427,0.1410640768616945,-0.521180985074672,-0.4364540303051886,0.3962553018345071,-0.6883886217485335,-0.20350817640710958,1.1043089567392272,1.1419726252102285,-1.2466832667607395,-1.5202200619836146,-0.09517638063548656,-0.06197887892560512,-1.5139430394019167,1.0861480926751088,0.04287106998634688,1.1474548415012076,-1.5267503940072402,0.7763563546447706,-0.3479124760428575,-0.237165034476127,0.04974187019993216,0.04721925084089087,1,12,8
-1.5137344712692866,0.26040904185197716,-0.010697113632287427,0.1410640768616945,-0.3227063888225469,-0.44089913158728544,0.3664450968771074,-0.6883886217485335,-0.45864168750327644,0.913664540484884,0.4236143779098102,-1.2466832667607395,-1.3667808715963503,-0.5665262639435118,-0.07416288818456908,-1.5139430394019167,0.5376077228523783,0.22207037165424842,0.5788571194228589,-0.013424333393234112,0.7841521645473302,-0.33946634412171334,0.21704501296654413,0.04974187019993216,0.05816946554780786,1,12,9
