S1_ActualPosition,X1_DCBusVoltage,S1_OutputCurrent,X1_OutputPower,X1_OutputVoltage,X1_OutputCurrent,Y1_OutputCurrent,Y1_DCBusVoltage,Y1_OutputVoltage,X1_CurrentFeedback,S1_CurrentFeedback,Z1_ActualPosition,Y1_OutputPower,Y1_CurrentFeedback,S1_CommandPosition,Y1_ActualAcceleration,S1_OutputPower,S1_ActualAcceleration,Y1_ActualVelocity,tool_condition,X1_ActualVelocity,X1_ActualAcceleration,S1_DCBusVoltage,Y1_ActualPosition,S1_ActualVelocity,successful_part,experiment_id,time_step
-1960.0,0.0452,324.0,-1.87e-05,5.59,327.0,326.0,0.0818,11.7,-1.89,19.6,29.5,0.000501,-2.39,-1960.0,31.3,0.154,-47.8,-3.1,0,-0.05,-12.5,0.802,98.7,53.3,1,12,0
-1950.0,0.0578,322.0,-3.77e-05,6.44,327.0,326.0,0.0765,10.0,-0.833,22.0,29.5,0.000511,-3.58,-1950.0,-12.5,0.199,-6.25,-3.25,0,0.0,6.25,1.03,98.4,53.3,1,12,1
-1950.0,0.0444,324.0,-1.24e-05,3.11,327.0,326.0,0.119,11.5,-3.37,24.5,29.5,0.000808,-5.55,-1950.0,-18.8,0.167,5.63,-3.2,0,-0.05,-12.5,0.877,98.1,53.3,1,12,2
-1940.0,0.0419,324.0,-1.76e-05,5.02,328.0,326.0,0.124,12.3,-2.22,25.1,29.5,0.000841,-6.31,-1940.0,-18.8,0.182,-66.4,-3.1,0,-0.075,-37.5,0.951,97.8,53.2,1,12,3
-1940.0,0.0455,323.0,-3.32e-05,4.61,327.0,325.0,0.151,13.3,-2.22,19.4,29.5,0.000952,-7.37,-1940.0,0.0,0.186,31.4,-3.03,0,-0.05,-18.8,0.964,97.5,53.4,1,12,4
-1930.0,0.0422,323.0,-2.44e-05,3.51,327.0,326.0,0.129,12.6,-3.27,22.2,29.5,0.000856,-7.61,-1930.0,6.25,0.177,-15.4,-2.95,0,-0.025,0.0,0.915,97.2,53.3,1,12,5
-1930.0,0.0415,323.0,-1.17e-05,8.79,327.0,326.0,0.133,11.9,0.417,16.3,29.5,0.000774,-7.37,-1930.0,6.25,0.152,18.0,-2.95,0,0.0,6.25,0.799,96.9,53.4,1,12,6
-1920.0,0.0433,323.0,-1.85e-05,4.65,327.0,326.0,0.118,11.8,-2.86,22.0,29.5,0.000721,-6.71,-1920.0,12.5,0.175,44.6,-2.97,0,-0.025,-6.25,0.912,96.6,53.4,1,12,7
-1920.0,0.041,323.0,-1.19e-05,6.57,327.0,326.0,0.118,11.4,-0.949,25.8,29.5,0.000683,-6.87,-1910.0,6.25,0.21,-46.6,-3.03,0,-0.05,-25.0,1.09,96.3,53.2,1,12,8
-1910.0,0.0494,323.0,-2.02e-05,4.2,327.0,326.0,0.108,11.1,-2.94,17.8,29.5,0.000653,-6.18,-1910.0,25.0,0.16,-0.188,-2.97,0,0.025,25.0,0.83,96.0,53.4,1,12,9
854.0,0.0744,322.0,0.000397,9.92,327.0,325.0,0.0516,6.57,4.95,26.3,28.5,2.37e-05,1.51,854.0,12.5,0.204,-43.7,0.375,0,2.85,-12.5,1.06,105.0,53.2,1,12,10
859.0,0.0701,323.0,0.000388,9.85,327.0,326.0,0.0336,4.32,3.61,16.7,28.5,-4.9e-06,0.668,860.0,-6.25,0.164,21.9,0.025,0,2.88,-50.0,0.851,105.0,53.4,1,12,11
864.0,0.101,323.0,0.000657,11.0,327.0,325.0,0.0258,1.93,6.55,27.2,28.5,5.32e-06,1.9,865.0,0.0,0.191,-65.8,0.0,0,2.92,0.0,1.01,105.0,53.2,1,12,12
870.0,0.103,322.0,0.000559,12.6,327.0,326.0,0.0219,2.32,4.32,18.0,28.5,0.0,0.756,870.0,-12.5,0.187,-1.31,-0.025,0,2.85,-25.0,0.97,105.0,53.4,1,12,13
875.0,0.072,323.0,0.000408,9.57,327.0,325.0,0.023,2.74,4.93,14.6,28.5,2.89e-06,0.503,876.0,-6.25,0.135,76.6,-0.025,0,2.85,-25.0,0.725,105.0,53.5,1,12,14
880.0,0.0817,323.0,0.000444,11.1,327.0,326.0,0.0248,1.86,3.88,28.6,28.5,-5.24e-06,0.711,881.0,-12.5,0.198,-66.9,-0.025,0,2.9,-31.3,1.05,105.0,53.1,1,12,15
886.0,0.0538,322.0,0.000297,9.14,327.0,325.0,0.0215,1.19,3.63,18.6,28.5,-5.22e-06,0.919,886.0,-12.5,0.185,18.6,-0.025,0,3.0,-37.5,0.954,105.0,53.4,1,12,16
891.0,0.0737,323.0,0.000473,11.5,327.0,325.0,0.0232,1.26,2.22,19.4,28.5,5.03e-06,1.26,892.0,-12.5,0.165,-18.6,-0.025,0,3.17,6.25,0.854,105.0,53.3,1,12,17
