S1_ActualPosition,X1_DCBusVoltage,S1_OutputCurrent,X1_OutputPower,X1_OutputVoltage,X1_OutputCurrent,Y1_OutputCurrent,Y1_DCBusVoltage,Y1_OutputVoltage,X1_CurrentFeedback,S1_CurrentFeedback,Z1_ActualPosition,Y1_OutputPower,Y1_CurrentFeedback,S1_CommandPosition,Y1_ActualAcceleration,S1_OutputPower,S1_ActualAcceleration,Y1_ActualVelocity,tool_condition,X1_ActualVelocity,X1_ActualAcceleration,S1_DCBusVoltage,Y1_ActualPosition,S1_ActualVelocity,successful_part,experiment_id,time_step
481.0,0.0671,318.0,0.000196,3.8,327.0,325.0,0.0508,10.3,3.3,20.4,29.5,0.000544,-4.17,482.0,31.3,0.175,2.13,-6.5,0,1.17,50.0,0.906,77.7,53.4,1,3,20
1490.0,0.048,322.0,-2.18e-05,6.91,326.0,324.0,0.0219,2.46,-2.24,23.6,43.9,2.62e-06,0.216,1490.0,-18.8,0.169,-19.6,-0.025,0,0.05,18.8,0.879,77.8,53.3,1,3,21
1490.0,0.0438,321.0,-2.65e-05,4.51,326.0,324.0,0.0259,1.87,-3.34,23.3,48.8,0.0,0.379,1490.0,0.0,0.187,-16.3,0.0,0,-0.05,-12.5,0.97,77.8,53.3,1,3,22
1500.0,0.0466,322.0,-2.61e-05,6.07,325.0,324.0,0.0195,1.83,-2.24,21.1,53.9,1.68e-06,1.78,1500.0,12.5,0.173,14.0,0.025,0,-0.05,-12.5,0.892,77.8,53.3,1,3,23
1500.0,0.0441,326.0,-2.03e-05,6.07,327.0,326.0,0.0241,2.07,-2.59,0.153,55.5,-2.92e-06,0.145,1500.0,0.0,0.0104,-106.0,0.0,0,0.0,0.0,0.188,77.8,53.0,1,3,24
1510.0,0.0445,329.0,-3.99e-05,4.69,329.0,328.0,0.0214,1.9,-3.34,-0.414,55.5,4.5e-06,0.848,1510.0,-6.25,-0.00129,-27.1,0.0,0,0.0,6.25,4.2e-15,77.8,49.9,1,3,25
1510.0,0.0454,329.0,-2.1e-05,5.77,330.0,328.0,0.0224,1.47,-3.0,0.0953,55.5,2.55e-06,0.613,1510.0,6.25,0.000165,-86.2,0.025,0,0.025,18.8,2.77e-19,77.8,46.4,1,3,26
1520.0,0.0442,329.0,-2.77e-05,7.18,330.0,328.0,0.0213,3.78,-2.49,0.504,55.5,-6.66e-06,-0.771,1520.0,0.0,-0.00125,17.5,0.0,0,0.075,50.0,2.77e-19,77.8,43.4,1,3,27
1520.0,0.0471,329.0,-2.87e-05,6.66,329.0,328.0,0.0255,1.03,-3.0,-0.216,55.5,3.23e-06,1.22,1520.0,-6.25,-0.00104,-49.8,0.0,0,0.1,50.0,2.77e-19,77.8,40.0,1,3,28
1520.0,0.0454,329.0,-2.82e-05,6.58,329.0,328.0,0.025,1.69,-2.4,0.599,55.5,0.0,0.685,1520.0,0.0,-0.000582,-53.6,0.0,0,0.075,37.5,2.77e-19,77.8,36.8,1,3,29
1530.0,0.0503,329.0,-3.13e-05,7.01,329.0,328.0,0.024,1.57,-3.0,0.163,55.5,-5.42e-06,0.848,1530.0,-6.25,-0.000739,34.5,-0.025,0,0.15,62.5,2.77e-19,77.8,33.8,1,3,30
339.0,0.0234,329.0,2.8e-06,0.814,329.0,328.0,0.0253,4.3,-0.3,0.157,119.0,7.68e-07,-1.69,339.0,0.0,-8.16e-07,1.31,0.0,0,0.025,0.0,2.75e-19,158.0,0.00325,1,3,31
339.0,0.0183,329.0,1.22e-06,1.81,329.0,328.0,0.0294,2.26,0.18,0.0665,119.0,2.31e-07,-0.258,339.0,0.0,1.37e-06,0.0,0.0,0,0.0,0.0,2.75e-19,158.0,0.0,1,3,32
339.0,0.0217,329.0,2.04e-07,2.06,329.0,328.0,0.0161,1.75,-1.1,0.26,119.0,0.0,-0.263,339.0,-25.0,0.0,0.25,-0.05,0,-0.025,-12.5,2.75e-19,158.0,0.0,1,3,33
339.0,0.0184,329.0,0.0,0.781,329.0,328.0,0.0168,0.813,0.659,0.453,119.0,2.2e-06,1.01,339.0,0.0,1.35e-06,0.0,0.0,0,0.0,0.0,2.75e-19,158.0,0.001,1,3,34
339.0,0.0201,329.0,1.94e-07,1.42,329.0,328.0,0.0227,0.824,-0.619,0.17,119.0,8.55e-07,1.18,339.0,-18.8,0.0,0.0,-0.025,0,0.0,0.0,2.75e-19,158.0,-0.001,1,3,35
339.0,0.0253,329.0,-4.29e-07,0.898,329.0,327.0,0.0139,3.24,-0.459,-0.45,119.0,0.0,-1.05,339.0,12.5,9.96e-07,0.75,0.025,0,0.0,0.0,2.75e-19,158.0,0.001,1,3,36
339.0,0.0253,329.0,-2.22e-06,0.635,329.0,327.0,0.0146,0.464,0.179,0.428,119.0,0.0,1.02,339.0,12.5,0.0,-0.25,0.025,0,0.0,6.25,2.75e-19,158.0,0.0,1,3,37
339.0,0.0182,329.0,0.0,1.6,329.0,328.0,0.0143,2.16,-0.779,0.363,119.0,-2.05e-07,-0.0962,339.0,25.0,2.52e-06,-0.5,0.025,0,0.025,12.5,2.75e-19,158.0,0.0,1,3,38
339.0,0.0163,329.0,0.0,1.13,329.0,328.0,0.0118,2.61,-0.14,0.35,119.0,-1.5e-07,-0.0961,339.0,-12.5,1.27e-06,0.0,-0.025,0,0.0,-6.25,2.75e-19,158.0,0.0,1,3,39
339.0,0.0187,329.0,0.0,0.44,329.0,327.0,0.0347,4.32,0.5,0.556,119.0,5.56e-06,-2.01,339.0,6.25,-1.71e-06,-1.5,0.025,0,-0.025,-25.0,2.75e-19,158.0,-0.00525,1,3,40
1190.0,0.0835,317.0,0.00101,14.5,326.0,325.0,0.0831,8.05,4.39,28.7,29.5,0.000216,-3.25,1190.0,-12.5,0.194,-46.0,-1.17,0,5.78,-25.0,1.01,105.0,53.2,1,3,41
1190.0,0.0856,318.0,0.00094,13.5,326.0,324.0,0.106,9.78,3.92,26.6,29.5,0.000559,-5.73,1190.0,-25.0,0.2,-81.7,-2.4,0,5.4,-31.3,1.05,105.0,53.2,1,3,42
1200.0,0.0745,315.0,0.000683,11.6,326.0,325.0,0.103,13.7,4.14,18.1,29.5,0.000707,-4.02,1200.0,-31.3,0.17,58.0,-3.42,0,4.72,-37.5,0.892,105.0,53.4,1,3,43
1200.0,0.103,317.0,0.000846,10.5,326.0,324.0,0.156,14.9,6.38,19.6,29.5,0.00164,-8.18,1200.0,-12.5,0.164,4.88,-4.57,0,3.63,-25.0,0.854,104.0,53.4,1,3,44
1210.0,0.0944,319.0,0.00054,8.18,326.0,325.0,0.0497,12.9,5.72,23.3,29.5,0.000454,-1.8,1210.0,75.0,0.182,-21.9,-5.38,0,2.7,6.25,0.945,104.0,53.3,1,3,45
1210.0,0.0967,317.0,0.000296,6.13,326.0,325.0,0.06,12.0,5.17,21.9,29.5,0.000651,-1.83,1210.0,-56.3,0.149,11.5,-6.13,0,1.35,-6.25,0.776,103.0,53.4,1,3,46
1220.0,0.0758,318.0,3.6e-05,4.13,327.0,325.0,0.167,6.25,3.05,27.0,29.5,0.000245,-4.54,1220.0,687.0,0.202,-38.3,1.08,0,0.025,0.0,1.05,103.0,53.2,1,3,47
1220.0,0.0621,318.0,3.78e-05,3.13,326.0,324.0,0.146,15.7,1.67,20.0,29.5,0.00191,-8.41,1220.0,-37.5,0.173,1.44,-6.0,0,0.025,12.5,0.9,102.0,53.4,1,3,48
1230.0,0.0605,317.0,2.72e-05,3.85,326.0,324.0,0.142,15.2,1.38,27.5,29.5,0.0018,-7.69,1230.0,-43.8,0.185,-1.19,-6.05,0,0.05,31.3,0.966,102.0,53.3,1,3,49
1230.0,0.055,318.0,1.65e-05,2.14,326.0,325.0,0.133,15.1,2.49,15.5,29.5,0.00168,-7.41,1230.0,-31.3,0.166,17.3,-5.93,0,0.05,31.3,0.861,101.0,53.4,1,3,50
1220.0,0.0461,323.0,-6.01e-06,2.89,326.0,325.0,0.0897,13.0,1.93,18.5,27.5,0.00117,-4.46,1220.0,-6.25,0.166,-9.0,-6.28,0,0.1,50.0,0.864,75.9,53.3,1,3,51
1220.0,0.0381,323.0,-9.71e-06,3.27,327.0,325.0,0.124,14.2,0.832,22.3,27.5,0.00165,-6.5,1230.0,-56.3,0.178,-43.4,-6.25,0,0.2,87.5,0.929,75.3,53.3,1,3,52
1230.0,0.0376,323.0,5.12e-05,4.58,327.0,325.0,0.0708,15.3,-0.578,18.2,27.5,0.000677,-6.04,1230.0,275.0,0.174,49.1,-5.45,0,-0.525,-81.2,0.913,74.8,53.4,1,3,53
1240.0,0.0752,323.0,0.000272,7.82,327.0,325.0,0.0605,11.4,-3.42,22.7,27.5,0.000693,-3.45,1240.0,43.8,0.191,-28.2,-5.9,0,-1.92,-119.0,0.988,74.2,53.3,1,3,54
1240.0,0.0898,323.0,0.000634,9.91,327.0,325.0,0.117,13.2,-3.98,22.6,27.5,0.0012,-7.35,1240.0,68.7,0.163,-2.13,-4.93,0,-3.22,-50.0,0.85,73.6,53.3,1,3,55
1250.0,0.0722,323.0,0.000568,10.3,327.0,325.0,0.131,12.9,-4.99,19.9,27.5,0.00125,-7.67,1250.0,-18.8,0.186,16.1,-4.4,0,-4.05,25.0,0.962,73.2,53.3,1,3,56
1250.0,0.0919,323.0,0.000951,11.4,326.0,325.0,0.114,10.0,-5.18,14.0,27.5,0.000852,-6.59,1250.0,-18.8,0.163,29.4,-3.58,0,-4.95,-12.5,0.864,72.8,53.5,1,3,57
1260.0,0.0929,324.0,0.00114,13.2,326.0,325.0,0.147,10.4,-4.45,21.2,27.5,0.000618,-8.76,1260.0,25.0,0.148,14.5,-2.0,0,-5.72,-37.5,0.777,72.5,53.4,1,3,58
1260.0,0.0961,323.0,0.0012,14.5,326.0,325.0,0.101,6.06,-5.24,24.6,27.5,0.000161,-5.41,1260.0,-12.5,0.219,-24.1,-0.85,0,-5.9,18.8,1.14,72.4,53.2,1,3,59
1270.0,0.0799,323.0,0.000942,11.3,326.0,325.0,0.0471,3.42,-5.84,16.4,27.5,-1.83e-05,-1.14,1270.0,-6.25,0.173,14.3,0.0,0,-6.1,144.0,0.897,72.4,53.4,1,3,60
1780.0,0.0361,321.0,-1.57e-05,6.21,326.0,324.0,0.0787,15.5,1.37,24.5,29.5,0.000992,-3.56,1780.0,43.8,0.209,-55.4,-6.18,0,0.025,0.0,1.08,77.1,53.2,1,3,61
1780.0,0.0433,322.0,-2.48e-05,6.87,326.0,324.0,0.112,15.7,1.09,21.4,29.5,0.00123,-7.97,1780.0,169.0,0.164,31.3,-5.55,0,-0.075,-37.5,0.857,76.6,53.4,1,3,62
1790.0,0.0419,322.0,-1.74e-05,3.98,326.0,325.0,0.0844,15.1,2.5,21.0,29.5,0.000975,-4.94,1790.0,113.0,0.178,-42.6,-5.7,0,0.0,-6.25,0.922,76.0,53.3,1,3,63
1790.0,0.0394,321.0,-1.96e-05,5.67,326.0,324.0,0.0699,14.2,1.65,21.0,29.5,0.000833,-3.22,1790.0,43.8,0.2,-20.8,-6.1,0,0.025,0.0,1.03,75.4,53.3,1,3,64
1800.0,0.0335,322.0,-2.4e-05,3.6,326.0,324.0,0.15,2.92,2.21,23.9,29.5,-0.000159,4.12,1800.0,-288.0,0.174,-10.3,-6.43,0,-0.15,-56.3,0.908,74.9,53.3,1,3,65
1800.0,0.0463,322.0,9.76e-05,6.93,326.0,324.0,0.114,15.1,-3.41,18.8,29.5,0.00141,-5.12,1800.0,-12.5,0.161,-1.94,-6.05,0,-1.35,31.3,0.831,74.3,53.4,1,3,66
1810.0,0.0603,322.0,0.000281,9.39,326.0,324.0,0.14,15.7,-3.63,21.3,29.5,0.00152,-8.2,1810.0,6.25,0.179,10.4,-5.3,0,-2.65,56.3,0.932,73.8,53.3,1,3,67
1820.0,0.0694,321.0,0.000508,11.4,326.0,324.0,0.0473,9.53,-4.46,23.3,29.5,0.000404,-1.75,1820.0,6.25,0.196,-31.1,-4.85,0,-3.8,6.25,1.01,73.3,53.3,1,3,68
1820.0,0.105,321.0,0.00103,13.9,326.0,324.0,0.114,11.7,-5.5,15.6,29.5,0.000867,-6.67,1820.0,6.25,0.156,29.3,-3.58,0,-4.7,0.0,0.813,72.9,53.4,1,3,69
1830.0,0.0946,321.0,0.00104,14.8,326.0,324.0,0.113,10.1,-4.83,25.3,29.5,0.000528,-6.6,1830.0,18.8,0.197,-57.4,-2.38,0,-5.38,56.3,1.03,72.6,53.2,1,3,70
2040.0,0.0582,319.0,0.0,6.61,325.0,324.0,0.0227,1.46,-3.34,18.0,32.4,4.47e-06,2.3,2040.0,6.25,0.16,-1.75,0.025,0,0.175,87.5,0.834,77.8,53.4,1,3,71
2050.0,0.0557,319.0,-8.46e-06,5.38,325.0,324.0,0.0265,2.39,-4.44,22.1,37.4,2.61e-06,0.543,2050.0,-18.8,0.178,12.6,-0.05,0,0.225,113.0,0.919,77.8,53.3,1,3,72
2060.0,0.0593,318.0,9.04e-06,4.97,325.0,323.0,0.025,1.44,-4.53,23.4,42.4,-5.64e-06,1.08,2060.0,-6.25,0.193,-23.8,-0.025,0,0.2,93.7,1.0,77.8,53.3,1,3,73
2060.0,0.0533,318.0,0.0,7.04,325.0,324.0,0.0224,1.5,-2.79,14.2,47.4,-5.36e-06,0.684,2060.0,-18.8,0.153,37.8,-0.05,0,0.15,81.2,0.8,77.8,53.5,1,3,74
2070.0,0.0635,319.0,2.67e-05,4.58,325.0,324.0,0.0233,1.2,-4.48,25.9,52.4,0.0,1.39,2070.0,-6.25,0.197,-51.8,-0.025,0,0.175,87.5,1.03,77.8,53.2,1,3,75
2070.0,0.269,319.0,0.0117,38.7,324.0,324.0,0.176,23.4,16.2,24.2,54.5,0.004,-8.41,2070.0,-494.0,0.183,-18.4,-10.1,0,19.9,944.0,0.949,77.6,53.3,1,3,76
2080.0,0.188,319.0,0.0176,64.2,323.0,323.0,0.174,36.7,11.3,16.8,54.5,0.00831,-6.71,2080.0,-12.5,0.135,47.1,-22.3,0,44.5,-43.8,0.712,75.5,53.4,1,3,77
2080.0,0.07,319.0,-0.00309,35.8,326.0,324.0,0.052,29.9,-5.78,27.7,54.5,0.0016,1.99,2080.0,463.0,0.21,-69.6,-18.2,0,36.6,-1010.0,1.1,73.3,53.2,1,3,78
2090.0,0.0233,318.0,0.0,2.64,326.0,324.0,0.0185,2.34,0.0531,18.6,53.5,8.81e-07,0.219,2090.0,0.0,0.166,40.3,0.0,0,-0.025,-6.25,0.875,73.0,53.4,1,3,79
2090.0,0.0212,320.0,-2.39e-06,1.8,327.0,325.0,0.0185,2.76,1.5,19.3,48.5,-7.96e-07,-1.06,2090.0,-12.5,0.15,5.0,-0.025,0,-0.075,-37.5,0.779,73.0,53.4,1,3,80
339.0,0.0273,329.0,2.07e-07,0.545,329.0,328.0,0.03,1.24,-0.14,0.441,119.0,1.98e-06,1.49,339.0,-12.5,1.32e-06,-0.5,-0.025,0,0.0,0.0,2.75e-19,158.0,-0.001,1,3,81
339.0,0.0187,329.0,-5.72e-07,1.05,329.0,328.0,0.0159,0.449,1.3,-0.0363,119.0,7.24e-07,1.34,339.0,-25.0,-1.3e-06,-1.0,-0.05,0,-0.025,-12.5,2.75e-19,158.0,-0.002,1,3,82
339.0,0.0188,329.0,0.0,1.64,329.0,328.0,0.0208,0.645,-0.299,0.234,119.0,3.27e-06,1.17,339.0,-25.0,1.07e-06,0.25,-0.05,0,0.0,0.0,2.75e-19,158.0,0.0,1,3,83
339.0,0.023,329.0,-2.32e-06,2.17,329.0,328.0,0.0186,0.695,-0.939,0.35,119.0,0.0,1.17,339.0,-37.5,2.57e-06,0.0,-0.075,0,0.0,0.0,2.75e-19,158.0,0.0,1,3,84
339.0,0.0195,329.0,-7.18e-07,3.3,330.0,328.0,0.0232,3.19,-1.74,0.363,119.0,0.0,-0.41,339.0,-31.3,0.0,-0.25,-0.075,0,0.0,0.0,2.75e-19,158.0,0.0,1,3,85
339.0,0.0201,329.0,0.0,0.246,330.0,328.0,0.0238,2.09,0.18,0.0667,119.0,1.09e-06,3.09,339.0,-12.5,0.0,1.13,-0.025,0,-0.025,-6.25,2.75e-19,158.0,0.00125,1,3,86
339.0,0.0203,329.0,0.0,1.59,330.0,328.0,0.0254,2.9,0.979,0.157,119.0,1.09e-06,-0.415,339.0,-18.8,-9.03e-07,-0.25,-0.05,0,0.0,0.0,2.75e-19,158.0,-0.001,1,3,87
339.0,0.0188,329.0,-1.79e-07,1.64,330.0,328.0,0.0147,1.91,-0.3,0.054,119.0,8.74e-07,0.0568,339.0,-12.5,7.39e-07,1.69,-0.025,0,-0.025,-6.25,2.75e-19,158.0,0.0035,1,3,88
339.0,0.0368,329.0,0.0,1.05,329.0,328.0,0.0145,3.36,-0.46,0.531,119.0,-5.74e-07,-1.06,339.0,-6.25,1.3e-06,-0.875,-0.025,0,0.0,0.0,2.75e-19,158.0,-0.00175,1,3,89
339.0,0.021,329.0,7.11e-07,1.09,329.0,328.0,0.0182,1.43,0.02,0.157,119.0,-6.18e-07,0.538,339.0,0.0,0.0,0.25,0.0,0,-0.025,-6.25,2.75e-19,158.0,0.0,1,3,90
1330.0,0.104,323.0,0.00128,15.4,326.0,325.0,0.038,2.9,-5.1,21.2,27.5,5.26e-06,-1.87,1330.0,6.25,0.185,14.9,0.0,0,-5.88,-37.5,0.961,72.4,53.3,1,3,91
1330.0,0.0783,323.0,0.000979,13.9,326.0,325.0,0.0365,1.95,-4.53,14.5,27.5,-5e-06,-2.01,1330.0,-6.25,0.164,21.0,0.0,0,-5.95,12.5,0.867,72.4,53.4,1,3,92
1340.0,0.0711,324.0,0.000886,13.9,327.0,325.0,0.0354,2.95,-3.36,18.0,27.5,-9.92e-06,-1.31,1340.0,-6.25,0.145,24.1,-0.025,0,-6.1,0.0,0.761,72.4,53.4,1,3,93
1340.0,0.0664,323.0,0.00084,11.2,327.0,325.0,0.0353,2.27,-4.38,25.1,27.5,-4.89e-06,-2.38,1340.0,-6.25,0.218,-27.3,-0.025,0,-6.2,-50.0,1.13,72.4,53.2,1,3,94
1350.0,0.0948,323.0,0.00117,13.6,327.0,325.0,0.0332,3.42,-4.94,16.3,27.5,-9.42e-06,-0.746,1350.0,-6.25,0.168,19.0,0.0,0,-5.95,-31.3,0.874,72.4,53.4,1,3,95
1350.0,0.095,324.0,0.00118,14.5,327.0,326.0,0.035,4.94,-5.58,24.0,27.5,1.02e-05,0.00964,1350.0,-6.25,0.166,-70.6,0.0,0,-6.03,0.0,0.878,72.4,53.2,1,3,96
1360.0,0.0872,323.0,0.0011,13.9,326.0,325.0,0.0344,2.4,-4.66,16.4,27.5,-4.93e-06,-1.77,1360.0,12.5,0.195,14.8,0.025,0,-6.03,37.5,1.01,72.4,53.3,1,3,97
1360.0,0.0872,323.0,0.00109,13.8,326.0,325.0,0.0379,2.27,-4.48,16.5,27.5,-2.09e-05,-1.5,1360.0,12.5,0.146,39.0,0.025,0,-6.13,-37.5,0.767,72.4,53.4,1,3,98
1370.0,0.104,324.0,0.00131,14.2,327.0,325.0,0.0369,2.17,-5.24,27.3,27.5,0.0,-2.58,1370.0,0.0,0.176,-58.3,0.0,0,-6.1,-75.0,0.926,72.4,53.2,1,3,99
1370.0,0.103,323.0,0.00128,14.2,326.0,325.0,0.0324,4.44,-5.95,17.3,27.5,0.0,-0.235,1370.0,12.5,0.182,50.4,0.025,0,-5.85,31.3,0.948,72.4,53.4,1,3,100
136.0,0.0367,323.0,5.2e-06,1.94,327.0,325.0,0.0958,14.6,2.46,23.2,27.5,0.00121,5.46,137.0,-18.8,0.181,8.75,5.72,0,0.175,81.2,0.937,84.8,53.3,1,3,101
141.0,0.0564,319.0,8.54e-06,5.33,327.0,325.0,0.0685,13.8,3.01,21.6,27.5,0.000922,3.22,142.0,-6.25,0.167,5.75,6.18,0,-0.2,-87.5,0.877,85.3,53.3,1,3,102
147.0,0.0388,319.0,3.81e-05,3.19,327.0,325.0,0.152,15.5,-3.5,24.0,27.5,0.00191,9.41,147.0,62.5,0.183,-19.6,5.85,0,-0.3,31.3,0.946,85.8,53.3,1,3,103
152.0,0.0895,323.0,0.000222,7.65,327.0,325.0,0.156,15.6,-3.95,22.9,27.5,0.00189,9.48,153.0,18.8,0.207,-5.44,5.65,0,-1.45,-62.5,1.07,86.4,53.3,1,3,104
157.0,0.0843,319.0,0.000352,9.99,327.0,325.0,0.084,12.8,-2.53,20.0,27.5,0.000866,5.29,158.0,-37.5,0.176,-10.6,5.35,0,-1.92,56.3,0.91,87.0,53.3,1,3,105
163.0,0.104,318.0,0.000667,10.6,327.0,325.0,0.0964,12.2,-5.24,17.5,27.5,0.0011,4.67,163.0,81.2,0.154,47.6,5.32,0,-2.95,-6.25,0.805,87.5,53.5,1,3,106
168.0,0.093,318.0,0.000787,9.88,326.0,325.0,0.147,12.8,-5.39,25.5,27.5,0.00154,7.76,168.0,6.25,0.176,3.88,4.7,0,-3.72,-6.25,0.917,88.0,53.3,1,3,107
173.0,0.0967,323.0,0.000932,11.1,326.0,325.0,0.0549,9.02,-4.68,20.7,27.5,0.000471,2.15,174.0,-12.5,0.16,20.0,4.35,0,-4.5,-37.5,0.85,88.5,53.4,1,3,108
179.0,0.084,319.0,0.000872,12.7,326.0,325.0,0.086,9.55,-4.15,18.6,27.5,0.000582,5.36,179.0,-6.25,0.153,35.0,3.17,0,-4.9,62.5,0.796,88.8,53.4,1,3,109
184.0,0.0751,319.0,0.000798,12.3,327.0,325.0,0.0767,8.86,-3.86,28.7,27.5,0.000421,4.75,184.0,-37.5,0.203,-69.4,2.4,0,-5.35,50.0,1.06,89.1,53.2,1,3,110
-622.0,0.0861,317.0,0.000647,8.39,326.0,325.0,0.129,12.8,-5.05,19.4,28.5,0.00142,-7.52,-621.0,-18.8,0.184,-24.5,-5.07,0,-3.1,6.25,0.952,73.6,53.3,1,3,111
-616.0,0.0862,318.0,0.000724,11.9,326.0,325.0,0.141,12.4,-5.31,15.6,28.5,0.00126,-8.47,-616.0,12.5,0.147,28.6,-4.3,0,-3.95,50.0,0.774,73.2,53.5,1,3,112
-611.0,0.0714,323.0,0.000747,11.8,326.0,325.0,0.0828,9.41,-4.22,20.2,28.5,0.000582,-4.92,-610.0,62.5,0.169,16.9,-3.28,0,-5.2,-25.0,0.885,72.8,53.4,1,3,113
-606.0,0.0799,317.0,0.000986,13.1,326.0,325.0,0.155,9.19,-4.26,22.9,28.5,0.00067,-9.63,-605.0,31.3,0.197,-20.6,-1.98,0,-5.78,-37.5,1.02,72.5,53.3,1,3,114
