S1_ActualPosition,X1_DCBusVoltage,S1_OutputCurrent,X1_OutputPower,X1_OutputVoltage,X1_OutputCurrent,Y1_OutputCurrent,Y1_DCBusVoltage,Y1_OutputVoltage,X1_CurrentFeedback,S1_CurrentFeedback,Z1_ActualPosition,Y1_OutputPower,Y1_CurrentFeedback,S1_CommandPosition,Y1_ActualAcceleration,S1_OutputPower,S1_ActualAcceleration,Y1_ActualVelocity,tool_condition,X1_ActualVelocity,X1_ActualAcceleration,S1_DCBusVoltage,Y1_ActualPosition,S1_ActualVelocity,successful_part,experiment_id,time_step
306.0,0.0227,327.0,0.0,0.355,327.0,326.0,0.0155,0.0614,-1.42,0.499,119.0,-3.23e-07,0.858,306.0,-18.8,3e-06,0.375,-0.05,1,0.0,0.0,2.71e-19,158.0,0.00075,0,7,0
306.0,0.0224,327.0,-4.41e-06,0.589,327.0,326.0,0.0169,2.38,-1.74,0.79,119.0,-3.45e-07,-0.419,306.0,-12.5,-3.01e-06,0.188,-0.025,1,0.05,31.3,2.71e-19,158.0,0.0,0,7,1
306.0,0.0329,327.0,1.84e-06,2.19,327.0,326.0,0.0164,2.92,0.18,-1.3,119.0,-4.41e-07,-0.579,306.0,-12.5,-5.58e-06,-0.25,-0.025,1,0.0,0.0,2.71e-19,158.0,-0.001,0,7,2
306.0,0.0198,327.0,1.27e-06,1.01,327.0,326.0,0.017,1.16,-0.619,-3.81,119.0,-6.14e-07,0.0597,306.0,0.0,2.19e-06,1.56,0.0,1,0.0,0.0,2.71e-19,158.0,0.00325,0,7,3
306.0,0.0311,327.0,-1.7e-06,0.372,327.0,326.0,0.0163,0.669,-0.779,0.79,119.0,0.0,0.858,306.0,-12.5,0.0,0.25,-0.025,1,0.0,0.0,2.71e-19,158.0,0.001,0,7,4
306.0,0.0192,327.0,1.73e-06,1.35,327.0,326.0,0.0167,1.35,-1.26,0.79,119.0,3.26e-07,-0.1,306.0,-6.25,-5.08e-07,-0.0625,-0.025,1,0.0,0.0,2.71e-19,158.0,-0.001,0,7,5
306.0,0.0196,327.0,9.52e-07,1.77,327.0,326.0,0.017,3.02,-0.14,0.288,119.0,-1.55e-09,-0.739,306.0,-25.0,1.5e-06,0.0,-0.05,1,0.0,12.5,2.71e-19,158.0,0.0,0,7,6
306.0,0.018,327.0,-2.59e-06,0.686,327.0,326.0,0.0165,2.85,-1.1,0.79,119.0,9.06e-09,-0.418,306.0,-18.8,0.0,0.25,-0.05,1,0.025,12.5,2.71e-19,158.0,0.001,0,7,7
306.0,0.0247,327.0,0.0,3.02,327.0,326.0,0.024,2.96,0.82,0.499,119.0,-2e-07,2.78,306.0,0.0,1.49e-06,0.438,0.0,1,0.0,0.0,2.71e-19,158.0,0.00175,0,7,8
306.0,0.0335,327.0,7.76e-07,2.3,327.0,326.0,0.0171,2.7,-2.22,0.579,119.0,1.31e-08,-0.898,306.0,-18.8,0.0,-0.375,-0.05,1,-0.025,-6.25,2.71e-19,158.0,-0.00075,0,7,9
-1220.0,0.0291,328.0,-6.69e-07,1.05,328.0,327.0,0.0201,3.42,-0.459,0.542,119.0,5.62e-07,-1.84,-1220.0,6.25,2.64e-06,0.0,0.025,1,0.075,37.5,2.77e-19,158.0,0.0,0,7,10
-1220.0,0.0208,328.0,0.0,1.24,328.0,327.0,0.0192,2.45,1.13,0.657,119.0,0.0,-0.266,-1220.0,-18.8,-2.28e-06,0.438,-0.025,1,0.0,6.25,2.77e-19,158.0,0.0,0,7,11
-1220.0,0.0194,328.0,-3.42e-07,0.629,328.0,327.0,0.0217,0.177,-0.299,0.542,119.0,1.58e-06,-0.11,-1220.0,18.8,-1.61e-06,0.438,0.05,1,0.0,12.5,2.77e-19,158.0,0.0,0,7,12
-1220.0,0.0216,328.0,0.0,2.62,328.0,327.0,0.0233,1.59,1.62,0.84,119.0,-1.49e-06,0.866,-1220.0,37.5,-2.99e-06,0.0,0.075,1,0.025,12.5,2.77e-19,158.0,0.0,0,7,13
-1220.0,0.0215,328.0,0.0,0.613,328.0,326.0,0.0209,1.57,0.659,0.542,119.0,1.05e-06,0.208,-1220.0,-31.3,4.46e-06,0.0,-0.075,1,-0.05,-25.0,2.77e-19,158.0,0.0,0,7,14
-1220.0,0.0219,328.0,3.16e-07,1.42,328.0,327.0,0.0189,0.588,-1.1,0.657,119.0,0.0,0.538,-1220.0,12.5,2.99e-06,0.875,0.025,1,0.0,0.0,2.77e-19,158.0,0.00175,0,7,15
-1220.0,0.0209,328.0,4.32e-07,2.14,328.0,327.0,0.0174,1.94,-1.74,0.542,119.0,5.44e-07,-1.22,-1220.0,18.8,1.68e-06,0.438,0.025,1,0.025,12.5,2.77e-19,158.0,0.00175,0,7,16
-1220.0,0.0219,328.0,1.21e-06,1.7,328.0,326.0,0.0172,3.69,-0.297,0.244,119.0,7.93e-07,-1.05,-1220.0,-18.8,0.0,0.0625,-0.05,1,0.0,0.0,2.77e-19,158.0,-0.00075,0,7,17
