S1_ActualPosition,X1_DCBusVoltage,S1_OutputCurrent,X1_OutputPower,X1_OutputVoltage,X1_OutputCurrent,Y1_OutputCurrent,Y1_DCBusVoltage,Y1_OutputVoltage,X1_CurrentFeedback,S1_CurrentFeedback,Z1_ActualPosition,Y1_OutputPower,Y1_CurrentFeedback,S1_CommandPosition,Y1_ActualAcceleration,S1_OutputPower,S1_ActualAcceleration,Y1_ActualVelocity,tool_condition,X1_ActualVelocity,X1_ActualAcceleration,S1_DCBusVoltage,Y1_ActualPosition,S1_ActualVelocity,successful_part,experiment_id,time_step
-1510.0,0.0194,327.0,-1.03e-06,0.709,327.0,326.0,0.0175,1.4,-0.62,0.444,119.0,-1.08e-06,-0.561,-1510.0,12.5,1.72e-06,-0.5,0.025,0,0.0,0.0,2.76e-19,158.0,-0.001,0,5,0
-1510.0,0.0198,328.0,2.28e-06,1.04,328.0,326.0,0.0156,0.144,-0.779,-0.4,119.0,-1.32e-06,0.159,-1510.0,12.5,5.77e-07,0.5,0.025,0,0.0,0.0,2.76e-19,158.0,0.001,0,5,1
-1510.0,0.0192,327.0,1.15e-06,2.62,327.0,326.0,0.0277,2.18,0.979,0.267,119.0,1.58e-06,-0.51,-1510.0,6.25,-3.78e-07,-0.25,0.0,0,0.0,0.0,2.76e-19,158.0,0.0,0,5,2
-1510.0,0.0179,327.0,0.0,1.84,327.0,326.0,0.025,0.642,-0.779,0.443,119.0,3.34e-06,0.0251,-1510.0,12.5,0.0,0.5,0.025,0,0.025,12.5,2.76e-19,158.0,0.001,0,5,3
-1510.0,0.0164,327.0,2.56e-07,1.35,328.0,327.0,0.0166,1.58,-1.26,0.865,119.0,0.0,-0.0582,-1510.0,6.25,-4.07e-06,-0.438,0.0,0,-0.025,-12.5,2.76e-19,158.0,-0.00175,0,5,4
-1510.0,0.0207,327.0,1.69e-06,1.13,327.0,326.0,0.0184,0.942,0.34,0.443,119.0,1.12e-06,-0.427,-1510.0,12.5,1.67e-06,-0.5,0.025,0,0.0,0.0,2.76e-19,158.0,-0.001,0,5,5
-1510.0,0.0176,327.0,1.5e-06,1.21,328.0,326.0,0.0205,0.781,-0.46,0.566,119.0,0.0,-0.293,-1510.0,6.25,1.73e-06,-0.75,0.0,0,0.0,0.0,2.76e-19,158.0,-0.001,0,5,6
-1510.0,0.0218,327.0,1.39e-06,2.49,328.0,326.0,0.027,2.22,-1.9,0.865,119.0,-3.14e-06,-0.511,-1510.0,12.5,0.0,-0.5,0.025,0,0.0,0.0,2.76e-19,158.0,-0.001,0,5,7
-1510.0,0.0166,328.0,-3.64e-06,1.54,327.0,326.0,0.0188,1.37,0.0197,0.267,119.0,1.34e-06,0.712,-1510.0,18.8,1.27e-06,0.0,0.025,0,0.025,18.8,2.76e-19,158.0,0.001,0,5,8
-1510.0,0.0197,328.0,0.0,1.13,328.0,326.0,0.0167,0.403,-1.1,0.566,119.0,1.26e-06,0.0249,-1510.0,0.0,2.06e-06,-0.25,0.0,0,0.025,12.5,2.76e-19,158.0,0.0,0,5,9
